"id_prod";"id_fam";"clave";"codigo";"descr";"cant";"uni";"inner_";"master_";"pag_catl";"precio_list";"precio_promo";"tipo";"fecha_llega";"act";"registro";"condiciones";"img";"est"
"PRD0000567";"FAM0000001";"ST386083";"8608";"Careta para soldar repuesto ";4300;"";"0";"0";"69";11.1;11.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000568";"FAM0000001";"ST387936";"8793";"Carretilla 5 ft3 c/ llanta 16x 4  neumática reforzada";418;"";"0";"0";"18";3511.2;3511.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000569";"FAM0000001";"ST388056";"8805";"Carretilla 6 ft3 (100 l) tubular, llanta neumática reforzada";106;"";"0";"1";"18";3710.3;3710.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000570";"FAM0000001";"ST374226";"7422";"Pala española plasti forze";2;"";"0";"0";"52";382.0;355.26;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000571";"FAM0000001";"ST356673";"5667";"Manguera ref 3 capas 20m 1/2""  ";94;"";"1";"4";"46";426.0;426.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000572";"FAM0000001";"ST356680";"5668";"Manguera ref 3 capas 30m  1/2""  ";402;"";"1";"3";"46";635.4;635.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000573";"FAM0000001";"ST357021";"5702";"Cinta adhesiva canela 40 m  ";1868;"";"1";"36";"24";28.3;27.168;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000574";"FAM0000001";"ST356697";"5669";"Manguera ref 3 capas 100m  3/4  ";203;"";"1";"1";"46";2708.3;2708.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000575";"FAM0000001";"ST372628";"7262";"Cuerda de polipropileno 13mm carrete con 30 kgs";10;"";"-";"";"27";6795.0;6455.25;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000576";"FAM0000006";"SE313720";"1372";"Linterna negra dinamo 1led.";922;"";"12";"48";"-";156.3;156.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000577";"FAM0000003";"SE312549";"1254";"Lámpara circular 12W 24 leds";0;"";"6";"24";"-";151.0;151.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000578";"FAM0000003";"SE312884";"1288";"Lámpara circular s/poner 6W";0;"";"6";"36";"115";121.1;121.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000579";"FAM0000003";"SE312945";"1294";"Lámpara cuadrada s/poner 6W";955;"";"6";"36";"115";138.5;138.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000580";"FAM0000005";"SP384966";"8496";"Conector con ahorradores";23847;"";"6";"36";"140";63.5;63.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000581";"FAM0000003";"SE311306";"1130";"Lámpara circular 3W 3 leds luzluz cálida";0;"";"6";"36";"116";84.0;84.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000582";"FAM0000003";"SE312525";"1252";"Lámpara circular 6W 12 ledsluz cálida";0;"";"6";"36";"-";98.0;98.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000583";"FAM0000003";"SE312563";"1256";"Lámpara circular 18W 36 ledsluz cálida";0;"";"1";"20";"-";187.0;187.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000584";"FAM0000006";"ST382931";"8293";"Carretilla plastiforze 5ft azu";135;"";"1";"1";"-";2800.0;2800.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000585";"FAM0000006";"ST382948";"8294";"Carretilla plastiforze 5.5ft";236;"";"1";"1";"-";2950.0;2950.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000586";"FAM0000001";"ST374004";"7400";"Pala cuadrada roja plastiforze";625;"";"1";"6";"-";402.0;373.86;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000587";"FAM0000001";"ST374011";"7401";"Pala redonda roja plastiforze";120;"";"1";"6";"-";402.0;373.86;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000588";"FAM0000001";"ST374028";"7402";"Pala escarraman roja plastifor";84;"";"1";"6";"-";402.0;373.86;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000589";"FAM0000001";"ST374066";"7406";"Pala española roja plastiforze";0;"";"1";"6";"-";402.0;373.86;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000590";"FAM0000001";"ST374073";"7407";"Pala carbonera roja plastiforz";0;"";"1";"6";"-";567.0;527.31;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000591";"FAM0000003";"SE343543";"4354";"Caja tipo chalupa de 2 x 4plástico rectangular verde";20125;"";"1";"12";"97";9.4;9.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"MINIMO 12PZS";"";"A"
"PRD0000592";"FAM0000003";"SE343536";"4353";"Caja tipo chalupa de 2 x 4plástico rectangular negro";17349;"";"1";"12";"97";9.4;9.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"MINIMO 12PZS";"";"A"
"PRD0000593";"FAM0000003";"SE343529";"4352";"Caja tipo chalupa de 2 x 4plástico rectangular blanco";10456;"";"1";"12";"97";9.4;9.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"MINIMO 12PZS";"";"A"
"PRD0000594";"FAM0000003";"SE343550";"4355";"Caja tipo chalupa de 2  X 4rectangular  lamina de acero";37419;"";"1";"200";"97";13.9;13.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"MINIMO 12PZS";"";"A"
"PRD0000595";"FAM0000003";"SE334770";"3477";"Caja de registro sin tapa4"" X 4""";7971;"";"1";"25";"97";21.4;21.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"Se surte por PIEZA";"";"A"
"PRD0000596";"FAM0000003";"SE334879";"3487";"Tapa para caja de registro4"" X 4""";5879;"";"1";"50";"97";9.7;9.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"Se surte por PIEZA";"";"A"
"PRD0000597";"FAM0000003";"SE334862";"3486";"Tapa para caja de registro3"" X 3""";7307;"";"1";"100";"97";5.3;5.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"Se surte por PIEZA";"";"A"
"PRD0000598";"FAM0000001";"ST355065";"5506";"Ménsula de acero blanca  5X6 ";16603;"";"24";"288";"50";11.9;11.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000599";"FAM0000001";"ST355201";"5520";"Ménsula de acero blanca 10 x 12";24323;"";"24";"144";"50";30.4;30.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000600";"FAM0000001";"ST355133";"5513";"Ménsula de acero blanca 12 x14";20920;"";"24";"144";"50";39.1;39.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000601";"FAM0000001";"ST355089";"5508";"Ménsula de acero blanca 4 x 5 ";15942;"";"24";"288";"50";9.8;9.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000602";"FAM0000001";"ST355140";"5514";"Ménsula de acero blanca 6 x 8 ";11048;"";"24";"288";"50";15.7;15.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000603";"FAM0000001";"ST355171";"5517";"Ménsula de acero blanca 8 x 10 ";21722;"";"24";"144";"50";22.6;22.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000604";"FAM0000001";"ST355225";"5522";"Ménsula de acero negra  5X6 ";10752;"";"24";"288";"50";11.9;11.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000605";"FAM0000001";"ST355218";"5521";"Ménsula de acero negra 10 x 12 ";11757;"";"24";"144";"50";30.4;30.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000606";"FAM0000001";"ST355232";"5523";"Ménsula de acero negra 12 x14";2220;"";"24";"144";"50";39.1;39.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000607";"FAM0000001";"ST355096";"5509";"Ménsula de acero negra 4 x 5 ";3197;"";"24";"288";"50";9.8;9.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000608";"FAM0000001";"ST355157";"5515";"Ménsula de acero negra 6 x 8 ";0;"";"24";"288";"50";15.7;15.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000609";"FAM0000001";"ST355188";"5518";"Ménsula de acero negra 8 x 10 ";8742;"";"24";"144";"50";22.6;22.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"Se vende por PAR";"";"A"
"PRD0000610";"FAM0000001";"ST387868";"8786";"Diablito de aluminio carga";0;"";"1";"4";"-";1260.0;1260.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000611";"FAM0000005";"SP385970";"8597";"Céspol de latón cromado 1 1/2, para fregadero";0;"";"5";"30";"-";375.0;375.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000612";"FAM0000006";"ST386434";"8643";"Bieldo para jardín 4 dientes";7;"";"-";"-";"-";367.5;367.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000613";"FAM0000001";"ST372710";"7271";"Pala española mango cortomadera de encino";10;"";"1";"6";"-";378.0;378.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000614";"FAM0000006";"SE312679";"1267";"Panel de 200 leds 20w cuadrado ";9;"";"-";"-";"-";571.2;571.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000615";"FAM0000006";"ST368843";"6884";"Marro tipo tajadera 8lbs con";91;"";"-";"-";"-";376.0;376.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000616";"FAM0000006";"SE344403";"4440";"Contacto polarizado italia ";169;"";"-";"-";"-";19.5;19.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000617";"FAM0000006";"SE317773";"1777";"Foco ahorrador 3U T2 mini bamboo 11W, luz cálida";0;"";"-";"-";"-";67.2;67.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000618";"FAM0000006";"SE344205";"4420";"Contacto doble aterrizado Roma ";20;"";"-";"-";"-";34.3;34.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000619";"FAM0000006";"SE344298";"4429";"Placa sencilla italia plástico ";195;"";"-";"-";"-";23.6;23.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000620";"FAM0000006";"ST368829";"6882";"Marro  tipo tajadera 4lbs conmango 12";205;"";"-";"-";"-";276.31;276.31;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000621";"FAM0000006";"ST368805";"6880";"Marro  tipo tajadera 2lbs conmango 12";199;"";"-";"-";"-";188.69;188.69;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000622";"FAM0000006";"SE312662";"1266";"Panel de 120 leds 12w cuadrado ";249;"";"-";"-";"-";493.5;493.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000623";"FAM0000006";"ST367044";"6704";"Cepillo cerda de alambre nylonmango bimaterial";289;"";"-";"-";"-";46.5;46.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000624";"FAM0000006";"SE344250";"4425";"Toma para teléfono Roma ";324;"";"-";"-";"-";19.8;19.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000625";"FAM0000006";"SE344328";"4432";"Contacto doble aterrizado Italia";409;"";"-";"-";"-";30.0;30.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000626";"FAM0000006";"ST367877";"6787";"Candados latón 25mm jgo";471;"";"-";"-";"-";124.95;124.95;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000627";"FAM0000006";"ST379580";"7958";"Medidor de presión 150 lbs cab";554;"";"-";"-";"-";90.0;90.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000628";"FAM0000006";"SE311221";"1122";"Organizador cable tipoH.";839;"";"-";"-";"-";10.5;10.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000629";"FAM0000006";"ST373434";"7343";"Repuestos para cortador de tubo mod 7346, juego 2 pz";831;"";"-";"-";"-";42.0;42.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000630";"FAM0000006";"SE311597";"1159";"Lámpara de noche aurora 2pzsblister";820;"";"-";"-";"-";82.95;82.95;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000631";"FAM0000006";"ST378064";"7806";"Martillo 40 oz de bola mango";946;"";"-";"-";"-";205.0;205.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000632";"FAM0000006";"SE344311";"4431";"Placa triple italia plástico ";1083;"";"-";"-";"-";23.6;23.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000633";"FAM0000006";"SE344281";"4428";"Contacto polarizado roma ";940;"";"-";"-";"-";18.8;18.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000634";"FAM0000006";"SE343352";"4335";"Temporizador aterrizado análog";0;"";"-";"-";"-";113.3;113.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000635";"FAM0000006";"SE346025";"4602";"Alarma de seguridad con controremoto";1353;"";"-";"-";"-";450.45;450.45;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000636";"FAM0000006";"ST379856";"7985";"Disco abrasivo 4 1/2 desbaste";1030;"";"-";"-";"-";35.0;35.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000637";"FAM0000006";"SE344359";"4435";"Apagador para timbre Italia ";3330;"";"-";"-";"-";20.5;20.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000638";"FAM0000006";"SE344397";"4439";"Placa para contacto doble aterrizado Italia, plástico";3986;"";"-";"-";"-";23.6;23.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000639";"FAM0000006";"SE344267";"4426";"Placa Roma toma para TV ";4130;"";"-";"-";"-";19.8;19.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000640";"FAM0000006";"ST375551";"7555";"Filtro de agua con adaptadorp/manguera de 1/2";4073;"";"-";"-";"-";88.0;88.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000641";"FAM0000006";"SH357656";"5765";"Organizador 13 cuerpo rosa acc lila tapa transparent";250;"";"-";"-";"-";136.5;136.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000642";"FAM0000006";"SE344373";"4437";"Toma para teléfono Italia ";8088;"";"-";"-";"-";26.7;26.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000643";"FAM0000006";"ST389954";"8995";"Tapa para WC redonda cubierta";0;"";"-";"-";"-";170.0;170.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000644";"FAM0000001";"ST330314";"3031";"Rack para 3 carretillas ";0;"";"0";"0";"20";944.85;944.85;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000645";"FAM0000003";"SE300546";"54";"Lámpara sensor de movimientotecho";1309;"";"1";"50";"123";310.4;310.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000646";"FAM0000003";"SE312808";"1280";"Portalámpara c/sensor movimiento";1317;"";"6";"48";"123";281.3;281.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000647";"FAM0000003";"SE300591";"59";"Sensor de movimiento c/ alarmapara entrada y salida";1398;"";"10";"100";"123";321.9;321.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000648";"FAM0000003";"SE326379";"2637";"Timbre inalámbrico C azul c/clavija, transmisor AA";3131;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000649";"FAM0000003";"SE315250";"1525";"Extractor 4"" blanco ";1465;"";"1";"20";"99";481.3;481.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000650";"FAM0000003";"SE315267";"1526";"Extractor 6"" blanco ";1608;"";"0";"0";"99";593.8;593.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000651";"FAM0000003";"SE312020";"1202";"Multicontacto 6 entradas c/supresor de picos 110J 14AWG";9036;"";"12";"36";"126";171.9;171.9;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000652";"FAM0000003";"SE313829";"1382";"Foco dicroico luz cálida E27led";4543;"";"12";"120";"106";45.7;45.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000653";"FAM0000003";"SE313843";"1384";"Foco dicroico luz cálida GU10 ";6378;"";"12";"120";"106";45.7;45.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000654";"FAM0000003";"SE343826";"4382";"Pastilla termomagnética 30A 2polos";1174;"";"0";"0";"108";154.2;154.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000655";"FAM0000003";"SE312037";"1203";"Multicontacto 8 entradas c/supresor de picos 270J 14AWG";5049;"";"4";"36";"126";239.6;239.6;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000656";"FAM0000003";"SE343802";"4380";"Pastilla termomagnética 15A 2polos";8817;"";"0";"0";"108";154.2;154.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000657";"FAM0000003";"SE343857";"4385";"Pastilla termomagnética 15A 3polos";10487;"";"0";"0";"108";283.3;283.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000658";"FAM0000003";"SE343864";"4386";"Pastilla termomagnética 20A 3polos";8225;"";"0";"0";"108";283.3;283.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000659";"FAM0000003";"SE343871";"4387";"Pastilla termomagnética 30A 3polos";9375;"";"0";"0";"108";283.3;283.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000660";"FAM0000003";"SE343833";"4383";"Pastilla termomagnética 40A 2polos";3587;"";"0";"0";"108";154.2;154.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000661";"FAM0000003";"SE343888";"4388";"Pastilla termomagnética 40A 3polos";4700;"";"0";"0";"108";283.3;283.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000662";"FAM0000003";"SE343840";"4384";"Pastilla termomagnética 50A 2polos";4055;"";"0";"0";"108";154.2;154.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000663";"FAM0000003";"SE343895";"4389";"Pastilla termomagnética 50A 3polos";4708;"";"0";"0";"108";283.3;283.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000664";"FAM0000003";"SE324986";"2498";"Adaptador movible tipo bisagra3 contactos, polarizado";11323;"";"24";"0";"127";29.7;29.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000665";"FAM0000003";"SE342942";"4294";"Apagador de paso de superficie blister";536;"";"10";"100";"95";27.6;27.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000666";"FAM0000003";"SE324610";"2461";"Apagador oval de superficie clásico granel";12469;"";"24";"240";"95";15.2;15.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000667";"FAM0000003";"SE324511";"2451";"Clavija bindada aterrizada c/abrazadera granel";13131;"";"24";"240";"98";26.0;26.0;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000668";"FAM0000003";"SE324528";"2452";"Clavija bindada aterrizada c/abrazadera blister";309;"";"10";"100";"98";29.2;29.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000669";"FAM0000003";"SE383075";"8307";"Clavija industrial aterrizadareforzada c/abrazadera granel";20373;"";"24";"240";"98";24.0;24.0;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000670";"FAM0000003";"SE324689";"2468";"Clavija industrial aterrizadade plástico granel";27723;"";"24";"240";"98";27.1;27.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000671";"FAM0000003";"SE324641";"2464";"Clavija industrial metal aterrizada, granel";21532;"";"24";"240";"98";25.3;25.3;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000672";"FAM0000003";"SE324597";"2459";"Clavija oval polarizada de hule granel";11500;"";"24";"240";"98";15.4;15.4;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000673";"FAM0000003";"SE324603";"2460";"Clavija oval polarizada de hule blister";1145;"";"10";"100";"98";19.3;19.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000674";"FAM0000003";"SE343079";"4307";"Contacto doble aterrizado sobreponer baquelita granel";9281;"";"24";"240";"95";30.7;30.7;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000675";"FAM0000003";"SE324702";"2470";"Contacto industrial aterrizado de plástico granel";9408;"";"24";"240";"98";31.3;31.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000676";"FAM0000003";"SE324658";"2465";"Contacto industrial metal polarizado, granel";8813;"";"24";"240";"98";29.2;29.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000677";"FAM0000003";"SE315090";"1509";"Multicontacto triple 2pzs bliser";0;"";"10";"100";"127";57.3;57.3;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000678";"FAM0000003";"SE324559";"2455";"Portalámpara 4½"""" porcelana ptecho, granel";57157;"";"10";"80";"130";40.6;40.6;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000679";"FAM0000003";"SE324870";"2487";"Portalámpara c/doble contactobaquelita, negra granel";5399;"";"12";"600";"130";21.9;21.9;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000680";"FAM0000003";"SE324542";"2454";"Portalámpara c/doble contactobaquelita, negra blister";7498;"";"0";"0";"130";33.3;33.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000681";"FAM0000003";"SE343154";"4315";"Portalámpara para MR base bipin, granel";16590;"";"50";"500";"130";11.5;11.5;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000682";"FAM0000003";"SE383686";"8368";"Portalámpara plastico c/cableE-27 granel";45963;"";"24";"0";"130";20.8;20.8;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000683";"FAM0000003";"SE383693";"8369";"Portalámpara plastico c/cableE-27 blister";6598;"";"10";"100";"130";26.0;26.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000684";"FAM0000003";"SE324900";"2490";"Portalámpara sencillo p/exterior caucho, granel";109432;"";"0";"0";"130";15.9;15.9;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000685";"FAM0000003";"SE321282";"2128";"Luminario de emergencia recargable 10 leds, 2 intensidades";1598;"";"20";"80";"109";229.2;229.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000686";"FAM0000003";"SE313812";"1381";"Foco dicroico luz fría MR16 le ";0;"";"12";"120";"-";45.7;45.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000687";"FAM0000003";"SE314666";"1466";"Foco led tipo vela 4w 6500kLuz fria 85-265v E27";4266;"";"6";"120";"104";60.4;60.4;"Electrico";"4ta Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000688";"FAM0000003";"SE313980";"1398";"Foco de alta potencia 40W ";3158;"";"6";"48";"103";258.3;258.3;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000689";"FAM0000003";"SE313997";"1399";"Foco de alta potencia 50W ";3457;"";"0";"0";"103";338.5;338.5;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000690";"FAM0000003";"SE320773";"2077";"Linterna recargable 4 ledsblanca kids 2 inten 16 lúmenes";0;"";"40";"160";"111";72.9;72.9;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000691";"FAM0000003";"SE343819";"4381";"Pastilla termomagnética 20A 2polos";1069;"";"0";"0";"108";154.2;154.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000692";"FAM0000003";"SE313058";"1305";"Multicontacto barra 6 contactos y 2 entradas usb";730;"";"1";"20";"126";406.3;406.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000693";"FAM0000003";"SE325020";"2502";"Lámpara para exterior 30W ";3079;"";"1";"20";"122";520.8;520.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
